146 	Avg Reward:  0.13720703125 	 Loss:  0.47806835174560547 	 Wins:  0.40160642570281124 	 Epsilon:  0.6561000000000001
147 	Avg Reward:  0.134765625 	 Loss:  0.4610911011695862 	 Wins:  0.2 	 Epsilon:  0.6561000000000001
148 	Avg Reward:  0.146240234375 	 Loss:  0.4597219228744507 	 Wins:  0.6160164271047228 	 Epsilon:  0.6561000000000001
149 	Avg Reward:  0.130615234375 	 Loss:  0.4660801291465759 	 Wins:  0.39447731755424065 	 Epsilon:  0.6561000000000001
150 	Avg Reward:  0.118896484375 	 Loss:  0.4920262098312378 	 Wins:  0.3824091778202677 	 Epsilon:  0.6561000000000001
151 	Avg Reward:  0.141357421875 	 Loss:  0.48025527596473694 	 Wins:  0.20366598778004075 	 Epsilon:  0.6561000000000001
152 	Avg Reward:  0.139892578125 	 Loss:  0.47199785709381104 	 Wins:  0.2028397565922921 	 Epsilon:  0.6561000000000001
153 	Avg Reward:  0.14599609375 	 Loss:  0.4917547106742859 	 Wins:  0.411522633744856 	 Epsilon:  0.6561000000000001
154 	Avg Reward:  0.14111328125 	 Loss:  0.47557342052459717 	 Wins:  0.0 	 Epsilon:  0.6561000000000001
155 	Avg Reward:  0.132080078125 	 Loss:  0.4809965491294861 	 Wins:  0.39603960396039606 	 Epsilon:  0.6561000000000001
156 	Avg Reward:  0.144775390625 	 Loss:  0.4942900538444519 	 Wins:  0.0 	 Epsilon:  0.6561000000000001
157 	Avg Reward:  0.138916015625 	 Loss:  0.47158288955688477 	 Wins:  0.0 	 Epsilon:  0.6561000000000001
158 	Avg Reward:  0.13671875 	 Loss:  0.4771099090576172 	 Wins:  0.6 	 Epsilon:  0.6561000000000001
159 	Avg Reward:  0.12939453125 	 Loss:  0.46730750799179077 	 Wins:  0.0 	 Epsilon:  0.6561000000000001
160 	Avg Reward:  0.141845703125 	 Loss:  0.46398311853408813 	 Wins:  0.6085192697768763 	 Epsilon:  0.6561000000000001
161 	Avg Reward:  0.13671875 	 Loss:  0.47223612666130066 	 Wins:  0.0 	 Epsilon:  0.6561000000000001
162 	Avg Reward:  0.14208984375 	 Loss:  0.4742940068244934 	 Wins:  0.20408163265306123 	 Epsilon:  0.6561000000000001
163 	Avg Reward:  0.125244140625 	 Loss:  0.4785064458847046 	 Wins:  0.1949317738791423 	 Epsilon:  0.6561000000000001
164 	Avg Reward:  0.144287109375 	 Loss:  0.4708801507949829 	 Wins:  0.2053388090349076 	 Epsilon:  0.6561000000000001
165 	Avg Reward:  0.165283203125 	 Loss:  0.4582360088825226 	 Wins:  0.0 	 Epsilon:  0.6561000000000001
166 	Avg Reward:  0.153564453125 	 Loss:  0.48322591185569763 	 Wins:  0.6289308176100629 	 Epsilon:  0.5904900000000002
167 	Avg Reward:  0.140869140625 	 Loss:  0.47405654191970825 	 Wins:  0.4056795131845842 	 Epsilon:  0.5904900000000002
168 	Avg Reward:  0.132568359375 	 Loss:  0.47668251395225525 	 Wins:  0.1988071570576541 	 Epsilon:  0.5904900000000002
169 	Avg Reward:  0.156005859375 	 Loss:  0.4815079867839813 	 Wins:  0.8421052631578947 	 Epsilon:  0.5904900000000002
170 	Avg Reward:  0.144775390625 	 Loss:  0.4532228708267212 	 Wins:  0.0 	 Epsilon:  0.5904900000000002
171 	Avg Reward:  0.14013671875 	 Loss:  0.4947662353515625 	 Wins:  0.4048582995951417 	 Epsilon:  0.5904900000000002
172 	Avg Reward:  0.15234375 	 Loss:  0.4840124845504761 	 Wins:  0.8333333333333334 	 Epsilon:  0.5904900000000002
173 	Avg Reward:  0.134521484375 	 Loss:  0.4772757887840271 	 Wins:  0.5964214711729622 	 Epsilon:  0.5904900000000002
174 	Avg Reward:  0.139404296875 	 Loss:  0.4753994345664978 	 Wins:  0.40404040404040403 	 Epsilon:  0.5904900000000002
175 	Avg Reward:  0.15576171875 	 Loss:  0.48983606696128845 	 Wins:  0.0 	 Epsilon:  0.5904900000000002
176 	Avg Reward:  0.166748046875 	 Loss:  0.4765354096889496 	 Wins:  0.0 	 Epsilon:  0.5904900000000002
177 	Avg Reward:  0.146728515625 	 Loss:  0.451021283864975 	 Wins:  1.0224948875255624 	 Epsilon:  0.5904900000000002
178 	Avg Reward:  0.13916015625 	 Loss:  0.4955226182937622 	 Wins:  0.20242914979757085 	 Epsilon:  0.5904900000000002
179 	Avg Reward:  0.156982421875 	 Loss:  0.48516836762428284 	 Wins:  0.42462845010615713 	 Epsilon:  0.5904900000000002
180 	Avg Reward:  0.13330078125 	 Loss:  0.4860174059867859 	 Wins:  0.199203187250996 	 Epsilon:  0.5904900000000002
181 	Avg Reward:  0.151611328125 	 Loss:  0.4757733941078186 	 Wins:  0.20964360587002095 	 Epsilon:  0.5904900000000002
182 	Avg Reward:  0.146484375 	 Loss:  0.4788987636566162 	 Wins:  0.2066115702479339 	 Epsilon:  0.5904900000000002
183 	Avg Reward:  0.156005859375 	 Loss:  0.47225576639175415 	 Wins:  0.8421052631578947 	 Epsilon:  0.5904900000000002
184 	Avg Reward:  0.1572265625 	 Loss:  0.4633159935474396 	 Wins:  0.635593220338983 	 Epsilon:  0.5904900000000002
185 	Avg Reward:  0.152099609375 	 Loss:  0.4905300438404083 	 Wins:  0.6263048016701461 	 Epsilon:  0.5904900000000002
186 	Avg Reward:  0.145751953125 	 Loss:  0.46537458896636963 	 Wins:  0.20618556701030927 	 Epsilon:  0.5904900000000002
187 	Avg Reward:  0.1396484375 	 Loss:  0.47101324796676636 	 Wins:  0.6048387096774194 	 Epsilon:  0.5904900000000002
188 	Avg Reward:  0.15087890625 	 Loss:  0.47855252027511597 	 Wins:  0.20920502092050208 	 Epsilon:  0.5904900000000002
189 	Avg Reward:  0.167724609375 	 Loss:  0.45920366048812866 	 Wins:  0.8714596949891068 	 Epsilon:  0.5904900000000002
190 	Avg Reward:  0.152099609375 	 Loss:  0.46874579787254333 	 Wins:  0.0 	 Epsilon:  0.5904900000000002
191 	Avg Reward:  0.127685546875 	 Loss:  0.47860032320022583 	 Wins:  0.3913894324853229 	 Epsilon:  0.5904900000000002
192 	Avg Reward:  0.139404296875 	 Loss:  0.4630204439163208 	 Wins:  0.40404040404040403 	 Epsilon:  0.5904900000000002
193 	Avg Reward:  0.152587890625 	 Loss:  0.47587069869041443 	 Wins:  0.4192872117400419 	 Epsilon:  0.5904900000000002
194 	Avg Reward:  0.16748046875 	 Loss:  0.48982444405555725 	 Wins:  0.6550218340611353 	 Epsilon:  0.5904900000000002
195 	Avg Reward:  0.162353515625 	 Loss:  0.4561241865158081 	 Wins:  1.279317697228145 	 Epsilon:  0.5904900000000002
196 	Avg Reward:  0.156494140625 	 Loss:  0.46487659215927124 	 Wins:  0.0 	 Epsilon:  0.5904900000000002
197 	Avg Reward:  0.16455078125 	 Loss:  0.46473026275634766 	 Wins:  0.0 	 Epsilon:  0.5904900000000002
198 	Avg Reward:  0.158935546875 	 Loss:  0.44572415947914124 	 Wins:  0.8492569002123143 	 Epsilon:  0.5904900000000002
199 	Avg Reward:  0.168701171875 	 Loss:  0.4576837718486786 	 Wins:  0.43956043956043955 	 Epsilon:  0.5904900000000002
200 	Avg Reward:  0.142578125 	 Loss:  0.47129666805267334 	 Wins:  1.2096774193548387 	 Epsilon:  0.5904900000000002
201 	Avg Reward:  0.156494140625 	 Loss:  0.44515833258628845 	 Wins:  0.6342494714587738 	 Epsilon:  0.5904900000000002
202 	Avg Reward:  0.12255859375 	 Loss:  0.47727057337760925 	 Wins:  0.3861003861003861 	 Epsilon:  0.5904900000000002
203 	Avg Reward:  0.146484375 	 Loss:  0.44194382429122925 	 Wins:  0.2066115702479339 	 Epsilon:  0.5904900000000002
204 	Avg Reward:  0.13720703125 	 Loss:  0.4671178162097931 	 Wins:  0.9960159362549801 	 Epsilon:  0.5904900000000002
205 	Avg Reward:  0.135986328125 	 Loss:  0.4667908251285553 	 Wins:  0.0 	 Epsilon:  0.5904900000000002
206 	Avg Reward:  0.142333984375 	 Loss:  0.45542481541633606 	 Wins:  1.0101010101010102 	 Epsilon:  0.5904900000000002
207 	Avg Reward:  0.1494140625 	 Loss:  0.4689268171787262 	 Wins:  0.20833333333333334 	 Epsilon:  0.5904900000000002
208 	Avg Reward:  0.14501953125 	 Loss:  0.46145886182785034 	 Wins:  0.205761316872428 	 Epsilon:  0.5904900000000002
209 	Avg Reward:  0.1455078125 	 Loss:  0.44964146614074707 	 Wins:  0.6147540983606558 	 Epsilon:  0.5904900000000002
210 	Avg Reward:  0.137451171875 	 Loss:  0.4508398473262787 	 Wins:  0.0 	 Epsilon:  0.5904900000000002
